id,text,lon,lat
PHHS-ZS0YQ4VT,Went in for a rural health unit in the Province of Bulacan (Central Luzon) for a prenatal consult. Process was average. 📌,117.63991082088228,15.217370433354816
PHHS-4V7YLTPP,Camarines Norte service feedback: the communication felt understaffed. Tried to get an X-ray request at a public hospital in the Province of Camarines Norte (Bicol Region) and it left me stressed. Posting this for my notes.,120.74995346231115,21.46932035332659
PHHS-UB9YCDAC,"Not happy with a barangay health center patient update from Brgy. Maligaya, Jordan, Guimaras (R6). Waited 3 hours for a referral, and the waiting time was unclear. ended with no clear guidance. Hope they improve the process. #Healthcare",-98.58085518,19.71220915128332
PHHS-HGMINOB9,"This was rough: the experience around Mamburao in Occidental Mindoro (R4B). Lab Tests took too long, setup was inconsistent. ❌ Sharing this for awareness.",123.60509461424104,18.91562700054498
PHHS-AVUNOA7E,"Today around Basco in Batanes (R2): Blood Pressure Monitoring at a community clinic was fast and clear. Felt attentive. ✅ Staff looked tired, but they tried.",121.92084222090976,20.65647093180524
PHHS-06G4SG0L,Metro Manila (NCR) health services review: the medicine availability felt confusing. Tried to get medicine refill at a community clinic near the terminal in Metro Manila (NCR) (NCR) and it ended with no clear guidance. 😮‍💨,120.83504228984428,14.494248967120816
PHHS-PF9O6DNY,"Surprisingly smooth a rural health unit in the Province of Nueva Vizcaya (R2). Staff were patient and organized, and blood pressure monitoring was very reassuring. ✨ Will check again next time.",121.24513185605676,16.66893026158086
PHHS-5BRUPXYM,Quirino patient update: the registration felt chaotic. Tried to get a follow-up appointment at the outpatient department around Cabarroguis in Quirino (Cagayan Valley) and it wasted hours. ⚠️,121.68958278349037,17.005519952034938
PHHS-7WOG3S75,Dinagat Islands visit log: Medicine Refill at a community clinic around San Jose in Dinagat Islands (Caraga) was average.  #PublicHealth,125.69222302782484,10.158648500683988
PHHS-A3E9PDET,"Quirino patient update: An X-Ray Request at the triage desk around Cabarroguis in Quirino (R2) was smooth overall, very professional staff. 🩺 Resources seem stretched. #ServiceFeedback",-237.5595333,-113.8158817
PHHS-2Q6GNL8R,"Aklan health services review: the referral process felt confusing. Tried to get an X-ray request at the triage desk field note from Brgy. Centro, Kalibo, Aklan (R6) and it ended with no clear guidance. 😤",122.41605898805972,11.745057093405636
PHHS-3CSEKDNA,"Southern Leyte service feedback: Blood Pressure Monitoring at a barangay health center around Maasin in Southern Leyte (Eastern Visayas) was fast and clear, very professional staff. Staff looked tired, but they tried. #PublicHealth",125.14255831848646,9.721213660767988
PHHS-YBG8FAOP,Davao del Sur visit log: the registration felt chaotic. Tried to get a follow-up appointment at a rural health unit around Digos in Davao del Sur (R11) and it ended with no clear guidance.,120.12202911532088,13.651695071491655
PHHS-XKUIRMN7,"Hate to say it but the experience in the Province of Isabela (Cagayan Valley). A Prenatal Consult took too long, setup was rude.",54.673095249381056,25.62740592080812
PHHS-Q7BU6LIB,"Iloilo health services review: Blood Pressure Monitoring at a community clinic in Iloilo City, Iloilo (Western Visayas) was better than expected, very helpful staff. ✅",122.55459696167723,10.414392383949984
PHHS-PIGAT3N6,"Hate to say it but the experience around Palayan in Nueva Ecija (Region III). A Referral took too long, setup was unclear. ⚠️",118.02891508723734,16.11127758183339
PHHS-JQNS0ETR,"Sarangani health services review: the queue system felt understaffed. Tried to get a follow-up appointment at a public hospital in Alabel, Sarangani (Region XII) and it made things harder than needed. 😮‍💨",103.60959492321864,1.605469167
PHHS-J8Q7TG3X,"Disappointed by the experience near the district hospital gate in Cotabato (Region XII). Lab Tests took too long, setup was rude. 🫠 #PatientExperience",190.2163335580039,122.4316662597115
PHHS-RA67659M,"Today service feedback from Brgy. San Roque, Boac, Marinduque (R4B): Blood Pressure Monitoring at a provincial hospital was efficient despite the queue. Felt respectful. ✅ Could use clearer signage. #PatientExperience",121.81263789272828,13.57275877826956
PHHS-J8EAAGOC,"Quick patient update from Surigao del Norte: a barangay health center field note from Brgy. Santa Maria, Surigao City, Surigao del Norte (Caraga) for a check-up, overall average.",125.60944632878974,9.732896032962456
PHHS-8H7UNSR9,"Aurora patient update: A Follow-Up Appointment at a district hospital around Baler in Aurora (Region III) was better than expected, very patient staff. ✅",121.6077112618074,15.703817026916584
PHHS-U31HNSFG,"Disappointed by the experience visit log from Brgy. San Isidro, Tarlac City, Tarlac (R3). Blood Pressure Monitoring took too long, setup was confusing.",120.59774863676788,15.58741440145726
PHHS-PH4UXZVY,"So tired of a community clinic around Trece Martires in Cavite (CALABARZON). Waited 6 hours for a prenatal consult, and the pharmacy line was understaffed. ⚠️ made things harder than needed.",-99.53401669,19.93600284275705
PHHS-F3V7TYT9,"So tired of the experience along the coastal road in Kalinga (Region CAR). Medicine Refill took too long, setup was unclear. Staff looked tired, but they tried.",121.33394605922253,17.341010001183403
PHHS-GW9MDXJF,Davao del Norte clinic note: the referral process felt chaotic. Tried to get a vaccination at the triage desk in the Province of Davao del Norte (Region XI) and it left me stressed. Sharing this for awareness.,125.84692318564252,7.627558507146223
PHHS-NWQ4AI4W,"Ifugao clinic note: Lab Tests at the triage desk in the Province of Ifugao (Cordillera) was better than expected, very attentive staff. 💚 Staff looked tired, but they tried.",121.18584788254732,16.77791479911833
PHHS-VV6IL9FZ,Isabela visit log: An X-Ray Request at a barangay health center in the Province of Isabela (Cagayan Valley) was routine.,121.74714610692683,17.19358193307757
PHHS-9ONEYA0A,"So tired of a community clinic near the barangay hall in La Union (R1). Waited 6 hours for a prenatal consult, and the queue system was slow. 😮‍💨 felt like a dead end. Sharing this for awareness.",-118.2936809,33.79619060767048
PHHS-9FQPJM2N,"Disappointed by the pharmacy counter near the terminal in Oriental Mindoro (MIMAROPA). Waited 3 hours for medicine refill, and the waiting time was dismissive. felt like a dead end. Not sure if it's a one-off.",120.7470925001517,13.350652579414277
PHHS-Q2RAZ797,"Biliran clinic note: the pharmacy line felt rude. Tried to get an X-ray request at a community clinic in Naval, Biliran (Eastern Visayas) and it wasted hours.",120.70216454089534,11.113770396871244
PHHS-JAUPJKT4,"Romblon health services review: An X-Ray Request at a community clinic in Romblon, Romblon (Region IV-B) was smooth overall, very patient staff. Posting this for my notes.",122.35366654971068,12.515156461621892
PHHS-V7W07JBV,Quick check at a provincial hospital around San Fernando in La Union (Region I) for blood pressure monitoring. Process was routine. 🧾,120.20254598786936,16.364492483100612
PHHS-PBUXGPDM,"Batanes clinic note: Medicine Refill at a provincial hospital here in Batanes (Sitio Riverside, Cagayan Valley) was routine. 📌 Hope they improve the process.",122.1545839819246,20.488315757833405
PHHS-GRB5R51T,"Quick clinic note from Surigao del Sur: the outpatient department around Tandag in Surigao del Sur (Caraga) for a referral, overall manageable. 🧾 Sharing this for awareness. #PatientExperience",126.07179413569044,8.884259710029852
PHHS-4E75BNVN,"Masbate health services review: the waiting time felt confusing. Tried to get a follow-up appointment at a district hospital in Masbate City, Masbate (Region V) and it wasted hours.  #HealthPH",123.61563236331769,12.377336406517538
PHHS-HF2V45T0,"Abra clinic note: A Basic Screening at a provincial hospital here in Abra (Brgy. Mabuhay, Cordillera) was manageable. Posting this for my notes.",120.63495766925742,17.651116808500092
PHHS-MCG31SUI,Marinduque patient update: the waiting time felt unclear. Tried to get a prenatal consult at a community clinic in the Province of Marinduque (MIMAROPA) and it left me stressed. Not sure if it's a one-off.,121.91962513198852,13.541773866047564
PHHS-8V7Y3O8J,Routine stop at the pharmacy counter near the OPD entrance in Camarines Sur (R5) for medicine refill. Process was okay. 📝,123.38616380168226,13.77606280457069
PHHS-J0YBDRXD,Today in the Province of Bataan (Region III): A Referral at the pharmacy counter was efficient despite the queue. Felt helpful. ✅,120.93013771451106,14.39628337782763
PHHS-T2CDBJ43,"Quick clinic note from Bataan: the triage desk in the Province of Bataan (R3) for an X-ray request, overall standard. Could use clearer signage.",120.55064995858692,14.57784374935415
PHHS-C5I8UIR2,"Not happy with the experience here in Apayao (Sitio Hillside, CAR). A Follow-Up Appointment took too long, setup was inconsistent.",121.03766996919474,17.935242649085755
PHHS-0LE2HBNW,"Still frustrated with the experience clinic note from Brgy. Santa Maria, Catarman, Northern Samar (Region VIII). A Prenatal Consult took too long, setup was inconsistent. ❌",124.6342331138505,12.736783245891909
PHHS-G8WVKTSS,"Misamis Oriental clinic note: A Referral at a rural health unit near the OPD entrance in Misamis Oriental (Northern Mindanao) was smooth overall, very patient staff. 💚 Not sure if it's a one-off.",124.52076206086971,8.297151682514066
PHHS-MN6P5OVT,"Grateful for a public hospital patient update from Purok 5, Lingayen, Pangasinan (Ilocos Region). Staff were efficient and helpful, and an X-ray request was very reassuring. ✅ Resources seem stretched.",1.3131141864436522,49.05373553333408
PHHS-0YK29EN9,"Honestly happy with the pharmacy counter service feedback from Sitio Riverside, Malita, Davao Occidental (Region XI). Staff were helpful and efficient, and blood pressure monitoring was better than expected. 🙏 Resources seem stretched.",125.36708742637076,6.456195919
PHHS-GVOO6HGM,"Disappointed by the experience around Jolo in Sulu (Region BARMM). A Referral took too long, setup was confusing.",121.05673346002511,6.156171389644376
PHHS-90EOP3F1,"Still frustrated with the experience health services review from Brgy. Sto. Nino, Mati, Davao Oriental (Region XI). A Vaccination took too long, setup was dismissive. ❌ Hope they improve the process.",126.40331820548688,6.734244210674899
PHHS-9J5HCPMF,"Honestly happy with a provincial hospital near the terminal in Camarines Norte (Region V). Staff were efficient and kind, and a vaccination was efficient despite the queue. 🩺 Hope they improve the process.",122.77180938406464,14.28112201126822
PHHS-KDGFETQQ,"Nueva Ecija clinic note: the waiting time felt chaotic. Tried to get blood pressure monitoring at a community clinic in Palayan, Nueva Ecija (Region III) and it wasted hours. 🫠 Resources seem stretched.",121.03959476634498,15.32729775759519
PHHS-GNZQ4H2N,"Surprisingly smooth a rural health unit around Koronadal in South Cotabato (SOCCSKSARGEN). Staff were respectful and kind, and a basic screening was efficient despite the queue. ✨ Hope they improve the process.",125.06053886672645,6.465849591648873
PHHS-EHK740PM,"Rizal health services review: A Referral at a district hospital in the Province of Rizal (Region IV-A) was fast and clear, very organized staff.  #PatientExperience",124.9270047,10.703263867583033
PHHS-PID9RRKI,"Today along the coastal road in Lanao del Sur (Region BARMM): A Basic Screening at the outpatient department was efficient despite the queue. Felt helpful. ✨ Staff looked tired, but they tried. #Philippines",124.1122903076558,8.165334019464803
PHHS-P5YXYSFX,"This was rough: a barangay health center in Roxas City, Capiz (Western Visayas). Waited 5 hours for an X-ray request, and the waiting time was inconsistent. felt like a dead end. Posting this for my notes.",122.8369601874681,11.55568623546534
PHHS-U4XBHY39,"Appreciated a provincial hospital in Ipil, Zamboanga Sibugay (R9). Staff were kind and efficient, and a prenatal consult was handled with care. 🙏 #Philippines",122.85025803956763,7.907633721038562
PHHS-HWQITQVT,"Today here in Sorsogon (Brgy. Poblacion, Bicol Region): Medicine Refill at the triage desk was very reassuring. Felt kind.",123.97388107999352,12.85552439441323
PHHS-QVU5MT7P,"Quick clinic note from Aurora: a barangay health center in the Province of Aurora (Region III) for a check-up, overall average. ℹ️ Staff looked tired, but they tried.",121.64559659575878,15.671649014854747
PHHS-JL0XZ3Y7,"Today here in Bukidnon (Brgy. Sto. Nino, Region X): A Vaccination at a barangay health center was efficient despite the queue. Felt professional. 💚 #Philippines",119.51760344204897,4.094028321913773
PHHS-SJCBRGAQ,"Hate to say it but the experience clinic note from Sitio Riverside, Sorsogon City, Sorsogon (Region V). Medicine Refill took too long, setup was unclear. 😮‍💨",123.91210420343356,12.93961716022062
PHHS-X6M1SWWW,"Quick visit log from Lanao del Norte: a district hospital around Tubod in Lanao del Norte (R10) for blood pressure monitoring, overall manageable. ℹ️ #ServiceFeedback",123.81522620581192,7.997539340484447
PHHS-BBPPRAGK,Lanao del Norte visit log: An X-Ray Request at a community clinic along the coastal road in Lanao del Norte (Region X) was standard. ℹ️ Resources seem stretched.,123.68393120961564,7.931090321440343
PHHS-P4NLXNWQ,"Catanduanes health services review: the pharmacy line felt chaotic. Tried to get blood pressure monitoring at the triage desk in the Province of Catanduanes (Region V) and it ended with no clear guidance. Staff looked tired, but they tried.",227.51430415390087,134.39822453306337
PHHS-S8K06Q25,"Still frustrated with a public hospital in Palayan, Nueva Ecija (Central Luzon). Waited 2 hours for medicine refill, and the queue system was confusing. 🫠 left me stressed. Will check again next time.",121.11574484640184,15.510045649627353
PHHS-87L99DFP,"Quick patient update from Nueva Vizcaya: a rural health unit visit log from Sitio Riverside, Bayombong, Nueva Vizcaya (Cagayan Valley) for a vaccination, overall okay. 📝 #HealthPH",124.33421911887248,20.271024214409536
PHHS-C0KQC59O,Ilocos Sur patient update: A Follow-Up Appointment at the outpatient department around Vigan in Ilocos Sur (Region I) was average. 📝 #Philippines,120.45436708494792,17.627738101996066
PHHS-J8H74DG2,"Laguna visit log: A Follow-Up Appointment at a community clinic near the district hospital gate in Laguna (Region IV-A) was handled with care, very efficient staff. 💚 Posting this for my notes.",121.71475081794104,14.152598508031469
PHHS-GKWCT3AJ,Went in for the pharmacy counter around Tagum in Davao del Norte (Davao Region) for a vaccination. Process was manageable. 😐 Resources seem stretched.,106.7655099213106,-5.007820111
PHHS-8Y5FHHTM,Today around Cagayan de Oro in Misamis Oriental (Northern Mindanao): Blood Pressure Monitoring at a public hospital was smooth overall. Felt respectful. 💚,53.71262800654384,25.684472018706906
PHHS-LXOUFUXD,"Quick health services review from Isabela: a barangay health center in Ilagan, Isabela (Region II) for blood pressure monitoring, overall standard. Could use clearer signage.",127.14282905136668,14.531627117694436
PHHS-R3L20NTH,South Cotabato visit log: the pharmacy line felt slow. Tried to get blood pressure monitoring at the pharmacy counter in the Province of South Cotabato (Region XII) and it wasted hours. 😤 Resources seem stretched.,124.8875434667074,6.388179980440611
PHHS-8UAUH8K2,"Today here in Sulu (Zone 5, BARMM): A Referral at a provincial hospital was fast and clear. Felt attentive. 🩺 #ServiceFeedback",120.9966592641948,6.074833398182118
PHHS-BIJFZX34,"Quick health services review from Catanduanes: a public hospital around Virac in Catanduanes (Bicol Region) for an X-ray request, overall okay.",124.4317709348134,13.232915583277691
PHHS-2IR94GO1,"Really annoyed by the experience around Tagbilaran in Bohol (Region VII). Medicine Refill took too long, setup was rude. Will check again next time.",123.9688097965557,9.646127959770595
PHHS-HCWODQPB,"Maguindanao del Norte patient update: A Prenatal Consult at the outpatient department here in Maguindanao del Norte (Sitio Riverside, Bangsamoro) was okay. 😐",121.3949583081446,8.041632053278716
PHHS-BZS8J4GY,Update: the triage desk near the barangay hall in Ilocos Norte (R1) for blood pressure monitoring. Process was typical. 🧾 Hope they improve the process.,120.54122116266028,18.094041573879448
PHHS-K0KJODYC,"Bataan service feedback: A Check-Up at the pharmacy counter here in Bataan (Brgy. San Roque, R3) was smooth overall, very helpful staff.",126.2683373594582,19.458280615958454
PHHS-3SXELXWC,"Really annoyed by a community clinic field note from Brgy. Sto. Nino, Dipolog, Zamboanga del Norte (Region IX). Waited 3 hours for a check-up, and the queue system was understaffed. left me stressed. Posting this for my notes.",123.33792853795828,8.715018740528098
PHHS-4X548QYR,"Routine stop at the triage desk here in Cotabato (Purok 5, R12) for blood pressure monitoring. Process was standard. Posting this for my notes.",125.07325953809772,6.843464664449923
PHHS-67HC5N7K,"Surigao del Norte health services review: A Vaccination at a provincial hospital in Surigao City, Surigao del Norte (Region XIII) was better than expected, very helpful staff.  #PublicHealth",105.98613317115776,-3.357365603
PHHS-2SLDBXKO,"Zamboanga del Sur clinic note: Medicine Refill at a barangay health center around Pagadian in Zamboanga del Sur (Region IX) was fast and clear, very patient staff. ✨ Could use clearer signage.",123.66667264803264,7.896368086077228
PHHS-OQX6O2C6,"Davao del Sur field note: A Basic Screening at the outpatient department here in Davao del Sur (Brgy. Sto. Nino, Region XI) was okay. 😐",125.5768615,6.729599788884752
PHHS-6Z5M70GH,"Antique field note: An X-Ray Request at a public hospital in San Jose de Buenavista, Antique (R6) was smooth overall, very attentive staff. ✨",121.9554135948209,11.141227418417838
PHHS-49DJV4CT,"Pangasinan health services review: A Check-Up at the pharmacy counter near the OPD entrance in Pangasinan (R1) was handled with care, very patient staff. Sharing this for awareness. #Philippines",120.56045223814762,16.168855360147653
PHHS-L22SV7WC,"Sarangani clinic note: the registration felt dismissive. Tried to get a referral at a rural health unit here in Sarangani (Brgy. Santa Maria, SOCCSKSARGEN) and it made things harder than needed. ⚠️ Staff looked tired, but they tried. #PatientExperience",125.1865257720558,6.172953713679067
PHHS-3745TKQG,"Today near the school in Southern Leyte (Region VIII): Lab Tests at a community clinic was smooth overall. Felt respectful. 🩺 Staff looked tired, but they tried.",2.3472415771331003,47.73874601
PHHS-W1ECNH5F,"Follow-up done at the triage desk in Antipolo, Rizal (Region IV-A) for a prenatal consult. Process was manageable.",121.16745400690913,14.58018352433628
PHHS-KYIR91DM,"Follow-up done at the triage desk clinic note from Purok 5, Bangued, Abra (Cordillera) for a referral. Process was routine. 🧾 Posting this for my notes.",120.80666968174438,17.734921332235803
PHHS-C35JA3DB,"Today here in Biliran (Purok 5, Eastern Visayas): A Referral at a public hospital was better than expected. Felt professional.",124.5231328271314,11.604270018920811
PHHS-FWIYU77H,"Quick service feedback from Pangasinan: a provincial hospital in Lingayen, Pangasinan (Ilocos Region) for an X-ray request, overall average. 📌 Could use clearer signage. #Healthcare",120.11704432401126,16.167336764146516
PHHS-OKHL2YC3,"This was rough: the experience here in Zambales (Brgy. San Isidro, R3). A Check-Up took too long, setup was dismissive. 😤 Not sure if it's a one-off. #Philippines",119.95236439161972,15.312318273166616
PHHS-I7O4ED5Q,"Hate to say it but the experience along the coastal road in Eastern Samar (Region VIII). A Vaccination took too long, setup was inconsistent. 😤 Not sure if it's a one-off.",125.54131649760907,11.524432440798032
PHHS-8TYMSPJD,Went in for a rural health unit in the Province of Davao del Sur (Region XI) for a check-up. Process was typical. 😐,125.32379747560547,6.625233382615089
PHHS-C9DFH2PP,"This was rough: the experience in the Province of Aurora (Region III). A Basic Screening took too long, setup was chaotic. ⚠️ Could use clearer signage. #PatientExperience",121.19270192368096,15.942212958362823
PHHS-A7F27D5A,Today along the bypass road in Zamboanga del Norte (Zamboanga Peninsula): Blood Pressure Monitoring at a barangay health center was smooth overall. Felt helpful.,123.10971371519037,8.664902130091964
PHHS-O8Q0IUQY,Laguna patient update: the medicine availability felt confusing. Tried to get a check-up at a barangay health center near the district hospital gate in Laguna (Region IV-A) and it wasted hours. ❌,108.28163320067408,-6.100538826
PHHS-0NIW4GWI,"Zamboanga del Sur service feedback: A Basic Screening at a district hospital here in Zamboanga del Sur (Brgy. San Isidro, R9) was typical. 📌",10.271068506584957,125.07535935776104
PHHS-QNVDPNW7,"Quick visit log from Tarlac: a provincial hospital clinic note from Brgy. Santa Maria, Tarlac City, Tarlac (R3) for lab tests, overall average.",120.51986795515504,15.644671877845887
PHHS-HQF7FKT1,"Disappointed by the experience visit log from Sitio Hillside, Malita, Davao Occidental (R11). Medicine Refill took too long, setup was chaotic. Sharing this for awareness.",125.44143050278888,6.316308305100138
PHHS-8FZWNA1Y,Ifugao patient update: A Check-Up at a rural health unit in the Province of Ifugao (Cordillera) was standard. ℹ️ Hope they improve the process.,121.2585866334126,16.816966247111825
PHHS-KLXGHCNP,"Today patient update from Brgy. Pag-asa, Jolo, Sulu (Region BARMM): A Vaccination at a community clinic was handled with care. Felt professional. ✅ Resources seem stretched.",126.51937455956204,17.12533463826525
PHHS-V565RMIC,"Update: the outpatient department field note from Brgy. San Vicente, Bontoc, Mountain Province (Cordillera) for a check-up. Process was routine. 📌 Could use clearer signage.",120.8996923138494,17.040651835871877
PHHS-FKM8ZXIS,"Hate to say it but a barangay health center visit log from Purok 5, Buluan, Maguindanao del Sur (BARMM). Waited 4 hours for a referral, and the communication was understaffed. ❌ felt like a dead end. Hope they improve the process. #PatientExperience",117.91079570711057,18.875362105726104
PHHS-6IG3X2UX,"Still frustrated with the experience near the terminal in Davao del Sur (R11). A Follow-Up Appointment took too long, setup was rude. ❌ Staff looked tired, but they tried.",125.54611079715588,6.849943493097136
PHHS-74Q1KOVJ,"Quick health services review from Sultan Kudarat: a community clinic here in Sultan Kudarat (Brgy. San Vicente, Region XII) for a prenatal consult, overall routine. 📌",124.77411234374534,6.559920256206143
PHHS-AKDTDEFN,"Northern Samar health services review: A Vaccination at the pharmacy counter in Catarman, Northern Samar (Eastern Visayas) was average. ℹ️",121.49046704471633,16.67595668351528
PHHS-T3EILB9Q,"Really annoyed by the experience here in Cagayan (Brgy. Santa Maria, Cagayan Valley). Blood Pressure Monitoring took too long, setup was chaotic. ❌ Will check again next time.",121.8849294122141,17.457255693973806
PHHS-OFW941YF,"Catanduanes visit log: the referral process felt slow. Tried to get a vaccination at a rural health unit here in Catanduanes (Purok 5, Bicol Region) and it left me stressed.",122.39683187504366,18.849432182227567
PHHS-DT7RRZY9,"Ilocos Norte patient update: the pharmacy line felt confusing. Tried to get a referral at a district hospital here in Ilocos Norte (Brgy. Centro, Region I) and it left me stressed. Posting this for my notes.",119.18216181706052,5.147712097978278
PHHS-6SVCJQVN,"Quick patient update from Cagayan: the outpatient department near the plaza in Cagayan (Region II) for an X-ray request, overall fine. 🧾",121.70431258089047,17.617997383449826
PHHS-GO07ZDIL,"Surprisingly smooth a rural health unit in the Province of Quirino (Region II). Staff were efficient and helpful, and a basic screening was smooth overall. Not sure if it's a one-off.",121.46102051853656,16.89667372726958
PHHS-MMLP7MKY,"So tired of the experience in Virac, Catanduanes (Bicol Region). A Basic Screening took too long, setup was understaffed. 🫠 Posting this for my notes.",124.2596334527731,13.919523979458235
PHHS-59F6TLEB,Siquijor clinic note: the pharmacy line felt slow. Tried to get blood pressure monitoring at a provincial hospital near the barangay hall in Siquijor (Region VII) and it felt like a dead end.,123.55738732361444,9.197054082
PHHS-0MWHQT0S,"Still frustrated with the experience here in Zambales (Purok 5, R3). Medicine Refill took too long, setup was unclear. 🫠 Could use clearer signage. #ServiceFeedback",119.84949062669874,15.338615977469118
PHHS-PF726KUE,"Really annoyed by the experience near the barangay hall in Cotabato (R12). A Follow-Up Appointment took too long, setup was chaotic. 🫠 Hope they improve the process.",104.08886476737284,0.6237887966479353
PHHS-0G25R5X7,"Good service from a provincial hospital in the Province of Cotabato (SOCCSKSARGEN). Staff were organized and patient, and a vaccination was smooth overall. ✅",125.11607839033891,6.998902845800579
PHHS-FKCAX07Z,"Hate to say it but the experience in Mati, Davao Oriental (Davao Region). Blood Pressure Monitoring took too long, setup was unclear. Staff looked tired, but they tried.",118.45992717388522,20.23167537952337
PHHS-T8HC17OJ,"So tired of a community clinic near the district hospital gate in Davao del Sur (Region XI). Waited 5 hours for an X-ray request, and the communication was unclear. 😮‍💨 made things harder than needed. Resources seem stretched.",-100.241448,18.686176519849344
PHHS-J62B6Z71,"Sorsogon health services review: A Prenatal Consult at a provincial hospital here in Sorsogon (Brgy. Pag-asa, Region V) was fast and clear, very attentive staff. 🩺 Not sure if it's a one-off. #HealthPH",124.00816321335348,12.90756481204478
PHHS-PU0ADORV,Today in the Province of Iloilo (R6): An X-Ray Request at a provincial hospital was fast and clear. Felt respectful. Hope they improve the process.,122.67466295898014,10.705519627184064
PHHS-96QJCFWC,"Isabela health services review: the follow-up instructions felt slow. Tried to get a basic screening at a rural health unit here in Isabela (Brgy. Sto. Nino, Region II) and it wasted hours. 😤",121.64332875914816,17.239803545771558
PHHS-SY7SABA7,"Surprisingly smooth the triage desk health services review from Zone 2, Jolo, Sulu (BARMM). Staff were respectful and kind, and medicine refill was fast and clear.",121.01583336368503,6.021008474282291
PHHS-337E72U3,"Quick patient update from Rizal: a district hospital in Antipolo, Rizal (R4A) for a check-up, overall average. Staff looked tired, but they tried. #Healthcare",121.11090220073471,14.47654584066669
PHHS-PN5E6YZT,"Batanes clinic note: Blood Pressure Monitoring at a public hospital clinic note from Brgy. San Vicente, Basco, Batanes (Region II) was fine. ℹ️ Resources seem stretched.",127.04283828455222,17.69948330770793
PHHS-IU9CWONF,"Today around Manila in Metro Manila (NCR) (NCR): A Basic Screening at a community clinic was handled with care. Felt efficient. 🙏 Staff looked tired, but they tried. #PatientExperience",120.85548330344344,14.445333371430568
PHHS-VYS91LUI,Follow-up done at a rural health unit around Mamburao in Occidental Mindoro (R4B) for a basic screening. Process was standard. 📌,120.95576511561772,13.189306841916189
PHHS-NGR5SW18,"Appreciated a rural health unit clinic note from Brgy. San Roque, Bayombong, Nueva Vizcaya (R2). Staff were professional and attentive, and a vaccination was smooth overall. Could use clearer signage.",119.25029744064342,16.13363271837195
PHHS-4T0M717E,"Disappointed by the experience in the Province of Dinagat Islands (Region XIII). A Follow-Up Appointment took too long, setup was understaffed.",125.54045787357818,9.910642106527686
PHHS-2FV9VK1Q,Zamboanga del Norte patient update: the referral process felt unclear. Tried to get a check-up at a public hospital around Dipolog in Zamboanga del Norte (R9) and it felt like a dead end. ⚠️ Sharing this for awareness.,123.2805354922414,8.701580037174162
PHHS-74QKM0Z1,Oriental Mindoro visit log: A Prenatal Consult at a community clinic near the terminal in Oriental Mindoro (Region IV-B) was typical. Could use clearer signage. #ServiceFeedback,121.15693540283948,13.337029813961482
PHHS-H1XHOQAZ,"Logged a visit at the pharmacy counter in Tandag, Surigao del Sur (Region XIII) for a prenatal consult. Process was okay. 📝 Staff looked tired, but they tried.",126.18179930919918,8.883065614979186
PHHS-BMYXUUS1,"Went in for the pharmacy counter service feedback from Purok 4, Basco, Batanes (Cagayan Valley) for lab tests. Process was typical. 🧾 #HealthPH",127.29148832796037,10.60761876744962
PHHS-03NLDJAR,"So tired of the experience in Tagbilaran, Bohol (R7). A Check-Up took too long, setup was inconsistent. ❌",152.24837060579222,-35.01007666
PHHS-X70MKZAE,"Tawi-Tawi visit log: the waiting time felt rude. Tried to get medicine refill at the pharmacy counter here in Tawi-Tawi (Brgy. Pag-asa, Bangsamoro) and it wasted hours. 🫠",124.1957280278879,5.106314634201433
PHHS-3CUL1ZD7,"Surprisingly smooth a district hospital here in Benguet (Brgy. Pag-asa, Cordillera). Staff were professional and efficient, and a referral was better than expected. Sharing this for awareness.",123.03782558716134,20.68178964838569
PHHS-07ADP772,"Quick service feedback from Davao del Sur: a public hospital around Digos in Davao del Sur (Davao Region) for a check-up, overall typical. 😐",78.35167043527781,30.25346039376357
PHHS-RRZONWGK,"So tired of a provincial hospital clinic note from Sitio Riverside, Mambajao, Camiguin (Region X). Waited 4 hours for a referral, and the pharmacy line was chaotic. 🫠 ended with no clear guidance. Staff looked tired, but they tried.",124.82418257759969,9.063815317
PHHS-B2C531EG,"Southern Leyte visit log: the queue system felt dismissive. Tried to get lab tests at a rural health unit patient update from Zone 2, Maasin, Southern Leyte (R8) and it felt like a dead end. ❌ Could use clearer signage.",125.2779937,10.051884389654454
PHHS-OUJ9XK2F,"Zamboanga Sibugay patient update: A Referral at a provincial hospital in the Province of Zamboanga Sibugay (R9) was okay. Staff looked tired, but they tried.",122.56861764937982,7.896569242326577
PHHS-QCI9465P,"Disappointed by the experience here in Dinagat Islands (Brgy. Poblacion, Region XIII). Medicine Refill took too long, setup was inconsistent. Staff looked tired, but they tried.",122.96314391893566,10.754793711037332
PHHS-J6RWQBRL,"Today visit log from Sitio Hillside, Laoag, Ilocos Norte (Region I): Medicine Refill at a rural health unit was better than expected. Felt patient. ✅ Resources seem stretched.",151.29960157489262,-34.62163575
PHHS-HVD190N5,Quick check at a provincial hospital in the Province of Batangas (Region IV-A) for a prenatal consult. Process was fine. Not sure if it's a one-off. #Healthcare,121.01462135840522,13.807507514899292
PHHS-96M8SM1B,"Mountain Province service feedback: the follow-up instructions felt understaffed. Tried to get a referral at a rural health unit in Bontoc, Mountain Province (Region CAR) and it ended with no clear guidance.",117.61773835452016,14.466906576902463
